-2.29|-1.98

-2.29|-1.51

-2.30|-1.61

-2.31|-1.50

-2.31|-0.90

-2.32|-1.18

-2.32|-1.59

-2.33|-1.33

-2.33|-1.17

-2.34|-1.50

-2.34|-1.22

-2.35|-1.55

-2.35|-1.00

-2.35|-1.16

-2.35|-0.52

-2.35|-0.82

-2.35|-0.95

-2.35|-1.22

-2.35|-0.93

-2.35|-1.33

-2.35|-1.09

-2.35|-1.82

-2.35|-1.62

-2.35|-2.03

-2.35|-1.59

-2.35|-1.54

-2.35|-1.57

-2.35|-1.59

-2.36|-1.87

-2.35|-1.44

-2.35|-1.40

-2.35|-1.34

-2.35|-1.51

-2.35|-1.30

-2.35|-1.39

-2.35|-1.09

-2.34|-0.87

-2.34|-1.58

-2.33|-1.60

-2.33|-1.53

-2.33|-1.55

-2.32|-1.37

-2.32|-1.29

-2.32|-1.59

-2.31|-1.67

-2.31|-1.56

-2.31|-1.92

-2.31|-2.47

-2.31|-2.07

-2.31|-2.42

-2.31|-2.03

-2.32|-2.20

-2.32|-1.74

-2.32|-1.39

-2.31|-1.62

-2.31|-1.60

-2.31|-1.59

-2.31|-1.48

-2.30|-1.12

-2.30|-1.07

-2.29|-1.13

-2.28|-0.87

-2.27|-1.24

-2.26|-1.19

-2.26|-1.78

-2.25|-1.54

-2.24|-1.47

-2.24|-2.08

-2.24|-1.80

-2.23|-1.75

-2.23|-1.56

-2.22|-1.70

-2.21|-0.94

-2.20|-1.40

-2.19|-1.19

-2.18|-0.79

-2.16|-0.69

-2.15|-0.87

-2.12|-0.34

-2.11|-0.68

-2.08|-0.49

-2.07|-1.14

-2.05|-0.99

-2.03|-1.03

-2.01|-1.30

-2.00|-1.46

-1.98|-1.38

-1.96|-1.46

-1.95|-1.60

-1.94|-2.02

-1.93|-1.98

-1.92|-2.00

-1.91|-2.01

-1.89|-1.75

-1.88|-1.55

-1.86|-1.22

-1.84|-1.23

-1.83|-1.73

-1.82|-1.97

-1.81|-2.14

-1.80|-2.34

-1.80|-2.63

-1.80|-2.36

-1.79|-2.38

-1.78|-1.88

-1.78|-2.16

-1.77|-2.15

-1.76|-1.89

-1.75|-1.93

-1.74|-2.13

-1.73|-1.78

-1.72|-1.90

-1.71|-1.74

-1.69|-1.65

-1.67|-1.46

-1.66|-1.67

-1.64|-1.71

-1.63|-2.38

-1.62|-1.45

-1.60|-1.84

-1.59|-2.20

-1.58|-2.04

-1.57|-2.24

-1.56|-1.99

-1.55|-2.20

-1.53|-1.78

-1.52|-2.05

-1.52|-2.47

-1.50|-2.17

-1.49|-2.11

-1.49|-2.49

-1.49|-2.86

-1.47|-2.03

-1.47|-2.50

