-2.07|-1.94

-2.07|-2.51

-2.08|-2.15

-2.08|-1.77

-2.09|-2.00

-2.09|-1.92

-2.10|-1.76

-2.10|-2.16

-2.11|-2.35

-2.11|-1.79

-2.12|-1.86

-2.12|-2.26

-2.12|-1.71

-2.13|-2.11

-2.13|-2.19

-2.13|-2.34

-2.14|-2.11

-2.14|-2.69

-2.15|-2.64

-2.16|-3.01

-2.16|-2.31

-2.17|-2.28

-2.18|-2.05

-2.19|-2.31

-2.20|-2.57

-2.20|-2.01

-2.21|-1.84

-2.22|-2.12

-2.22|-1.97

-2.23|-2.16

-2.24|-1.73

-2.24|-2.12

-2.25|-2.50

-2.26|-2.32

-2.26|-2.22

-2.27|-2.62

-2.28|-2.66

-2.29|-2.51

-2.30|-2.69

-2.31|-2.45

-2.33|-2.39

-2.34|-2.42

-2.34|-2.32

-2.35|-2.07

-2.36|-2.28

-2.37|-2.09

-2.38|-2.23

-2.39|-1.96

-2.40|-2.18

-2.41|-1.94

-2.41|-1.67

-2.42|-1.99

-2.43|-1.99

-2.43|-1.57

-2.44|-1.51

-2.44|-1.69

-2.45|-1.71

-2.45|-1.77

-2.46|-1.90

-2.47|-1.88

-2.47|-2.09

-2.48|-2.02

-2.48|-1.86

-2.49|-1.90

-2.49|-1.74

-2.49|-1.82

-2.49|-1.08

-2.49|-1.07

-2.49|-1.45

-2.49|-2.16

-2.49|-1.80

-2.49|-1.68

-2.49|-1.64

-2.49|-1.61

-2.49|-1.62

-2.48|-1.54

-2.48|-1.83

-2.48|-1.61

-2.48|-1.79

-2.47|-1.60

-2.47|-1.69

-2.46|-1.55

-2.46|-1.61

-2.45|-1.67

-2.45|-1.96

-2.45|-2.17

-2.45|-2.20

-2.45|-1.83

-2.44|-1.86

-2.44|-1.71

-2.44|-2.24

-2.44|-2.38

-2.45|-2.43

-2.44|-2.02

-2.44|-1.68

-2.44|-1.77

-2.43|-1.84

-2.43|-2.09

-2.43|-1.96

-2.43|-2.26

-2.44|-2.24

-2.44|-2.22

-2.44|-2.07

-2.44|-2.06

-2.44|-2.07

-2.44|-1.85

-2.43|-1.81

-2.43|-2.18

-2.44|-2.07

-2.44|-2.20

-2.43|-1.77

-2.44|-2.20

-2.44|-2.12

-2.44|-1.88

-2.44|-1.88

-2.44|-1.96

-2.43|-1.77

-2.43|-1.68

-2.43|-1.89

-2.43|-1.68

-2.42|-1.94

-2.43|-2.15

-2.42|-1.84

-2.42|-2.10

-2.43|-2.31

-2.43|-2.32

-2.44|-2.30

-2.45|-2.41

-2.45|-2.06

-2.44|-1.58

-2.44|-1.45

-2.43|-1.49

-2.42|-1.02

-2.41|-1.54

-2.41|-1.57

-2.40|-1.61

-2.40|-1.81

-2.40|-1.90

-2.40|-1.94

-2.40|-2.24

-2.40|-2.20

-2.40|-1.68

-2.40|-1.72

-2.39|-1.44

-2.39|-1.79

-2.39|-1.82

-2.38|-1.61

-2.38|-1.68

-2.37|-1.65

-2.37|-1.73

-2.36|-1.31

-2.36|-1.86

-2.36|-1.95

-2.35|-1.42

-2.34|-1.60

-2.33|-1.55

-2.32|-1.41

-2.31|-1.62

-2.31|-1.73

-2.30|-1.65

-2.30|-1.76

-2.29|-1.55

-2.28|-1.42

-2.28|-1.82

-2.27|-1.92

-2.25|-0.97

-2.24|-1.26

-2.23|-1.27

-2.22|-1.82

-2.21|-1.61

-2.21|-1.83

-2.20|-1.77

-2.20|-2.08

-2.20|-2.16

-2.20|-1.88

-2.19|-1.73

-2.19|-2.16

-2.19|-1.94

-2.18|-1.47

-2.18|-2.18

-2.17|-1.95

-2.16|-1.57

-2.16|-2.10

-2.17|-2.44

-2.18|-2.63

-2.17|-1.96

-2.17|-1.94

-2.17|-2.06

-2.17|-2.17

-2.17|-1.83

-2.17|-2.14

-2.17|-1.81

-2.17|-1.97

-2.17|-2.01

-2.17|-1.92

-2.17|-2.04

-2.17|-1.73

-2.17|-2.16

-2.18|-2.39

-2.18|-1.85

-2.17|-1.97

-2.17|-1.84

-2.17|-1.97

-2.17|-2.03

-2.17|-1.72

-2.16|-1.74

-2.16|-1.77

-2.16|-1.71

-2.15|-1.70

-2.15|-1.76

-2.15|-1.98

-2.15|-1.85

-2.15|-1.93

-2.14|-1.64

-2.14|-2.04

-2.14|-1.85

-2.14|-1.83

-2.14|-2.04

-2.14|-1.82

-2.14|-1.87

-2.15|-2.58

-2.16|-1.91

-2.16|-1.88

-2.16|-1.86

-2.16|-1.99

-2.16|-2.06

-2.17|-2.25

-2.17|-1.89

-2.17|-1.87

-2.18|-1.84

-2.18|-1.94

-2.18|-2.23

-2.19|-1.78

-2.19|-2.22

-2.19|-1.60

-2.20|-1.94

-2.20|-1.80

-2.19|-1.52

-2.19|-1.86

-2.18|-1.30

-2.18|-1.39

-2.18|-1.76

-2.17|-1.60

-2.17|-1.77

-2.16|-1.53

-2.16|-1.62

-2.16|-1.66

-2.14|-1.07

-2.14|-1.57

-2.13|-1.27

-2.12|-1.50

-2.11|-1.27

-2.10|-1.46

-2.10|-1.61

-2.08|-1.12

-2.08|-1.60

-2.06|-1.25

-2.05|-1.41

-2.04|-1.40

-2.04|-1.76

-2.03|-1.36

-2.02|-1.55

-2.02|-1.76

-2.01|-1.66

-2.01|-1.92

-2.01|-2.01

-2.00|-1.66

-2.00|-1.52

-1.99|-1.35

-1.98|-1.60

-1.97|-1.74

-1.97|-1.89

-1.97|-1.53

-1.96|-1.62

-1.96|-1.69

-1.96|-2.09

-1.96|-1.58

-1.95|-1.38

-1.94|-1.31

-1.93|-1.37

-1.93|-1.85

-1.92|-1.34

-1.92|-1.61

-1.91|-1.77

-1.92|-2.04

-1.93|-2.28

-1.93|-1.92

-1.93|-1.81

-1.92|-1.46

-1.91|-1.32

-1.90|-1.14

-1.89|-1.44

-1.89|-1.61

-1.88|-1.23

-1.87|-1.34

-1.86|-1.61

-1.85|-1.48

-1.86|-2.01

-1.85|-1.73

-1.85|-1.63

-1.85|-1.72

-1.84|-1.77

-1.84|-1.33

-1.83|-1.58

-1.82|-1.30

-1.82|-1.48

-1.81|-1.64

-1.81|-1.63

-1.81|-1.70

-1.80|-1.36

-1.79|-1.18

-1.78|-1.49

-1.78|-1.67

-1.77|-1.35

-1.78|-2.30

-1.78|-1.87

-1.78|-2.01

-1.78|-1.60

-1.77|-1.55

-1.77|-1.77

-1.77|-1.47

-1.76|-1.60

-1.76|-1.49

-1.76|-1.82

-1.76|-1.60

-1.75|-1.49

-1.75|-1.60

-1.75|-1.80

-1.74|-1.58

-1.73|-1.08

-1.73|-1.47

-1.73|-2.11

-1.73|-1.65

-1.72|-1.42

-1.72|-1.82

-1.72|-1.49

-1.71|-1.48

-1.71|-1.81

-1.71|-1.55

-1.70|-1.38

-1.71|-2.40

-1.71|-1.73

-1.71|-1.96

-1.72|-2.05

-1.73|-1.96

-1.73|-1.94

-1.74|-2.03

-1.74|-1.92

-1.74|-1.61

-1.74|-1.86

-1.74|-1.18

-1.73|-1.20

-1.72|-1.51

-1.73|-1.64

-1.73|-1.62

-1.72|-1.54

-1.72|-1.41

-1.71|-1.30

-1.71|-1.69

-1.71|-1.51

-1.72|-1.74

-1.71|-1.37

-1.71|-1.48

-1.71|-1.72

-1.71|-1.14

-1.71|-1.64

-1.70|-0.97

-1.69|-1.24

-1.69|-1.39

-1.68|-1.33

-1.67|-1.09

-1.66|-1.17

-1.66|-1.57

-1.66|-1.42

-1.64|-0.75

-1.63|-0.84

-1.62|-1.36

-1.62|-1.42

-1.61|-1.18

-1.60|-1.38

-1.59|-1.28

-1.59|-1.31

-1.59|-1.82

-1.58|-1.45

-1.59|-1.76

-1.58|-1.53

-1.58|-1.77

-1.58|-1.49

-1.57|-1.26

-1.57|-1.13

-1.56|-1.60

-1.55|-1.17

-1.55|-1.64

-1.55|-1.70

-1.54|-1.11

-1.53|-0.81

-1.51|-0.81

-1.49|-0.76

-1.48|-0.90

-1.46|-0.76

-1.45|-1.11

-1.44|-1.16

-1.42|-1.04

-1.42|-1.52

-1.41|-1.62

-1.41|-1.72

-1.41|-1.64

-1.40|-1.42

-1.39|-1.33

-1.39|-1.41

-1.38|-1.43

-1.37|-1.25

-1.36|-1.49

-1.36|-1.83

-1.36|-1.46

-1.36|-1.92

-1.37|-2.08

-1.37|-1.84

-1.38|-2.09

-1.38|-1.81

-1.38|-1.87

-1.38|-1.77

-1.38|-1.49

-1.39|-2.11

-1.40|-2.08

-1.41|-1.88

-1.42|-2.04

-1.42|-1.66

-1.43|-1.88

-1.43|-1.88

-1.43|-1.63

-1.44|-1.93

-1.45|-1.96

-1.45|-1.90

-1.46|-1.64

-1.46|-1.55

-1.46|-1.56

-1.45|-1.30

-1.46|-1.72

-1.46|-1.54

-1.46|-1.50

-1.46|-1.91

